TMDB ID,Title,Budget,IMDB ID,Release Date,Revenue,Primary Genre,Opening Weekend Theaters,Opening Weekend BO,Domestic BO,International BO,Total BO,RT Audience,RT Critic,Domestic Distributor,International Distributor,Director,Logged,Poster Path,Distributor,Widest Release Theaters,Wikidata ID
6466,Freddy vs. Jason,30000000,tt0329101,2003-08-15,116643421,,,,,,,,,,,,,/ffoBCQ7y63Tvo48HsJqr1XOiqiV.jpg,,,
1584,School of Rock,35000000,tt0332379,2003-10-03,131100000,,,,,,,,,,,,,/zXLXaepIBvFVLU25DH3wv4IPSbe.jpg,,,
9373,The Texas Chainsaw Massacre,9500000,tt0324216,2003-05-21,107967319,,,,,,,,,,,,,/6cTS53OMxke1egPSZ3feW5TNb7B.jpg,,,
10756,The Haunted Mansion,90000000,tt0338094,2003-11-26,182290266,,,,,,,,,,,,,/lGi5yio4pdDz5PkSeZCbnMQz5vK.jpg,,,
11635,Old School,24000000,tt0302886,2003-02-21,87100000,,,,,,,,,,,,,/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg,,,
24,Kill Bill: Vol. 1,30000000,tt0266697,2003-10-10,180906076,,,,,,,,,,,,,/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg,,,
8326,Holes,20000000,tt0311289,2003-04-18,71406573,,,,,,,,,,,,,/o2Dm2mcE1qW8vT0bpsJO5OMBbqa.jpg,,,
10628,Kangaroo Jack,60000000,tt0257568,2003-01-17,88900000,,,,,,,,,,,,,/nflh9On0de4l7ItCl3n4NVXjmnm.jpg,,,
587,Big Fish,70000000,tt0319061,2003-12-25,123200000,,,,,,,,,,,,,/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,,,
8698,The League of Extraordinary Gentlemen,78000000,tt0311429,2003-07-11,179265204,,,,,,,,,,,,,/kdAuVFP63XXxnb983ry2pLCKd9S.jpg,,,
1996,Lara Croft: Tomb Raider - The Cradle of Life,95000000,tt0325703,2003-07-21,160100000,,,,,,,,,,,,,/ylIEGeAr2ygSClK4FDj9mi2Ah22.jpg,,,
11820,Mona Lisa Smile,65000000,tt0304415,2003-12-19,141337989,,,,,,,,,,,,,/bg0VKsXnLjIZ0cHmZHZLs9gzrvm.jpg,,,
6038,Shanghai Knights,50000000,tt0300471,2003-02-06,88300000,,,,,,,,,,,,,/vVNQStMlZS9mn2AKBEpadRunHgt.jpg,,,
10147,Bad Santa,23000000,tt0307987,2003-11-26,76500000,,,,,,,,,,,,,/rfClLIyeHqpMofmrPY8DaLe4z9x.jpg,,,
508,Love Actually,40000000,tt0314331,2003-09-07,249600000,,,,,,,,,,,,,/1ODdWLpyOnIVl0l67GrdaFDlJGf.jpg,,,
4970,Gothika,40000000,tt0348836,2003-11-21,141591324,,,,,,,,,,,,,/frSGNQcWx1ek8dCduFYCux1ho7n.jpg,,,
2055,Open Range,22000000,tt0316356,2003-08-11,68296293,,,,,,,,,,,,,/2w25BqJbYFLhaBGvvDCfK6ENHAo.jpg,,,
1428,Once Upon a Time in Mexico,29000000,tt0285823,2003-09-11,98200000,,,,,,,,,,,,,/oY0Yqsj4TwkjELkIHXJimjdbV8M.jpg,,,
12090,Just Married,18000000,tt0305711,2003-01-08,101564935,,,,,,,,,,,,,/FRqnYDjbstsCgLSJJ3SifOh2ca.jpg,,,
9620,Paycheck,60000000,tt0338337,2003-12-25,117248958,,,,,,,,,,,,,/icoa6KslkhXKnxLreZ6vXnDimpQ.jpg,,,
1647,The Recruit,46000000,tt0292506,2003-01-31,101200000,,,,,,,,,,,,,/zd9eNagUB7FEaqffnSw3n3Nii4p.jpg,,,
13920,Radio,35000000,tt0316465,2003-10-24,53293628,,,,,,,,,,,,,/uQ6ci4iFHhB6TWB2f4wftR7AEly.jpg,,,
2832,Identity,28000000,tt0309698,2003-04-25,90259536,,,,,,,,,,,,,/bnidwEvWNAVJ3Uco9wWtuzWAfrx.jpg,,,
277,Underworld,22000000,tt0320691,2003-09-19,95708457,,,,,,,,,,,,,/zsnQ41UZ3jo1wEeemF0eA9cAIU0.jpg,,,
11329,Runaway Jury,60000000,tt0313542,2003-01-16,80154140,,,,,,,,,,,,,/hpBot7sqaskTdZS264c7hOhGiQ0.jpg,,,
10601,Peter Pan,100000000,tt0316396,2003-12-18,121975011,,,,,,,,,,,,,/cN4Tb2WDhwJMlYLU9vKctunx4rg.jpg,,,
10923,Agent Cody Banks,28000000,tt0313911,2003-03-14,58795814,,,,,,,,,,,,,/fhK0mqqirPsckxkNisvi32A4lf6.jpg,,,
14873,The Jungle Book 2,20000000,tt0283426,2003-02-07,135700000,,,,,,,,,,,,,/21GanxizOIL1CN0HLx7j3je8k87.jpg,,,
10159,The Rundown,85000000,tt0327850,2003-09-26,80900000,,,,,,,,,,,,,/cwNeP2fz0vqNhmKIcSgLD0xc6g2.jpg,,,
9358,Final Destination 2,26000000,tt0309593,2003-01-31,90900000,,,,,,,,,,,,,/dg6Tf98InieJSClSKQJTQevYWmB.jpg,,,
1817,Phone Booth,13000000,tt0183649,2003-04-04,97837138,,,,,,,,,,,,,/o9b4cA1USAUXz0oxwWVja7sMNFa.jpg,,,
170,28 Days Later,8000000,tt0289043,2002-10-31,85700000,,,,,,,,,,,,,/sQckQRt17VaWbo39GIu0TMOiszq.jpg,,,
153,Lost in Translation,4000000,tt0335266,2003-09-18,119723856,,,,,,,,,,,,,/wkSzJs7oMf8MIr9CQVICsvRfwA7.jpg,,,
9567,Tears of the Sun,75000000,tt0314353,2003-03-07,86500000,,,,,,,,,,,,,/fUnSSQukwTwBSdCbufEE36petLq.jpg,,,
10934,Under the Tuscan Sun,18000000,tt0328589,2003-09-20,58878723,,,,,,,,,,,,,/3vQUQwdtfPt1Sl2GZrIECWWA0dk.jpg,,,
18736,The Lizzie McGuire Movie,17000000,tt0306841,2003-05-02,55534455,,,,,,,,,,,,,/ecDrdzRhl01fck3Bwd3pn9Qm3Un.jpg,,,
13156,Secondhand Lions,0,tt0327137,2003-09-19,0,,,,,,,,,,,,,/fy0ICYlfwc0c2FMs3Q1ZHNaorOq.jpg,,,
2116,Out of Time,50000000,tt0313443,2003-10-03,55495563,,,,,,,,,,,,,/zMExJ6RdJQmRMydvozhEBlOLX1m.jpg,,,
20694,Rugrats Go Wild,25000000,tt0337711,2003-06-13,55443032,,,,,,,,,,,,,/hpVpXRNY2IsU0xvfXtYOxu0QDwc.jpg,,,
9776,Head of State,35200000,tt0325537,2003-03-28,37788228,,,,,,,,,,,,,/5itBve85q2oXmiQ3SkgCJa5Asxq.jpg,,,
21765,Good Boy!,17000000,tt0326900,2003-10-10,0,,,,,,,,,,,,,/kZDXSPfeKNtai6l8yE4J5LwVQMY.jpg,,,
14926,Uptown Girls,20000000,tt0263757,2003-08-15,44600000,,,,,,,,,,,,,/liazMoopc2fhWq1YlfwasQcvWu.jpg,,,
7270,Matchstick Men,62000000,tt0325805,2003-09-12,65565672,,,,,,,,,,,,,/mW6HZe1aoipzH8U7ucjma6E3LLx.jpg,,,
11078,National Security,0,tt0271668,2003-01-17,50097949,,,,,,,,,,,,,/nWQqUPhvkSYCdIcc1iaaImuUBB0.jpg,,,
10735,What a Girl Wants,20000000,tt0286788,2003-03-27,50700000,,,,,,,,,,,,,/gGpMruX59KWNuAXgHpiAm8hiChw.jpg,,,
11351,Jeepers Creepers 2,17000000,tt0301470,2003-08-08,63102666,,,,,,,,,,,,,/u2ghDfjcs3y5c8ata3COc4pWiAN.jpg,,,
11775,Intolerable Cruelty,60000000,tt0138524,2003-09-02,119940815,,,,,,,,,,,,,/7K8hDwOWsZv0MluyrB8nWlhJOgB.jpg,,,
10623,Cradle 2 the Grave,25000000,tt0306685,2003-02-28,56500000,,,,,,,,,,,,,/8iXpVITXenqPG8gQ0lCFpUMtZIx.jpg,,,
504,Monster,8000000,tt0340855,2003-12-24,60400000,,,,,,,,,,,,,/aevmNtJCNG4ZlfEeEGZ79frMUes.jpg,,,
13411,Malibu's Most Wanted,15000000,tt0328099,2003-04-10,34000000,,,,,,,,,,,,,/bjYuoz2S8S1AED5QIMvmAi21drc.jpg,,,
10632,The Hunted,55000000,tt0269347,2003-03-11,34234008,,,,,,,,,,,,,/fOgvu7mewpHS7d1O10wcSKTEHRz.jpg,,,
1792,Stuck on You,55000000,tt0338466,2003-12-10,65784503,,,,,,,,,,,,,/cNbkNeYH48oAi1pNfHeOlCmB4fU.jpg,,,
6171,Dreamcatcher,68000000,tt0285531,2003-03-21,81240206,,,,,,,,,,,,,/lLhvwLNU4pLgvaNREVFaQ4n3lCf.jpg,,,
10727,Darkness Falls,0,tt0282209,2003-01-24,0,,,,,,,,,,,,,/qoceKsM15yL5Tmyuhkdl7vM5Vi4.jpg,,,
455,Bend It Like Beckham,3500159,tt0286499,2002-04-11,76578641,,,,,,,,,,,,,/2dzSBmFWWqt8NbnubJKIWU21Y86.jpg,,,
9341,The Core,60000000,tt0298814,2003-03-28,74208267,,,,,,,,,,,,,/jaG2vih2z4V5fP9pnYSIL65lr8d.jpg,,,
8696,Calendar Girls,10000000,tt0337909,2003-09-02,96542059,,,,,,,,,,,,,/yy2cPwrnUquMCmShrf8TbYu6emd.jpg,,,
11375,Hollywood Homicide,75000000,tt0329717,2003-06-09,51142659,,,,,,,,,,,,,/Am7AhZYG7HLksY5E35oaEJ3Desz.jpg,,,
10028,Honey,18000000,tt0322589,2003-11-24,62646763,,,,,,,,,,,,,/q3cpTKhVOQ2b1PDN9BobvQAulec.jpg,,,
22309,The Fighting Temptations,15000000,tt0191133,2003-09-19,30238577,,,,,,,,,,,,,/1Dd8TBA6G0n1x2N8KpJvIefy2sB.jpg,,,
9486,Johnny English,40000000,tt0274166,2003-03-14,160466000,,,,,,,,,,,,,/mmzW88tnkB2MnOV3Un2F9IUxSnZ.jpg,,,
12146,The Missing,60000000,tt0338188,2003-11-26,38364277,,,,,,,,,,,,,/cvipJdN3ILvK8L6j5xps3Fb5hBw.jpg,,,
10782,Basic,50000000,tt0264395,2003-04-18,42792561,,,,,,,,,,,,,/uXgx1wQgH7KhqK2Y4ZeicPd9PaN.jpg,,,
8409,A Man Apart,36000000,tt0266465,2003-04-04,44350926,,,,,,,,,,,,,/z0JUBNk4BTBmeMOudrRH9GnOmK0.jpg,,,
14411,Sinbad: Legend of the Seven Seas,60000000,tt0165982,2003-07-02,80767884,,,,,,,,,,,,,/mtkPe9AMiXloYPCsldSbxKuXXWJ.jpg,,,
10152,Dumb and Dumberer: When Harry Met Lloyd,19000000,tt0329028,2003-04-14,39267515,,,,,,,,,,,,,/qxD6P3UXASFCdbrVavceZzgOfI9.jpg,,,
11817,Bulletproof Monk,52000000,tt0245803,2003-03-28,37713879,,,,,,,,,,,,,/kHWv16c4uDmiEujICSBdQ52TH55.jpg,,,
13691,Piglet's Big Movie,46000000,tt0323642,2003-03-16,62870546,,,,,,,,,,,,,/cytspPjtacOInHroA6h2dIekDrp.jpg,,,
13778,Dickie Roberts: Former Child Star,0,tt0325258,2003-09-04,0,,,,,,,,,,,,,/6dgCPSVEEMU2BLvxOzBAvkQjIeL.jpg,,,
10610,The Medallion,38000000,tt0288045,2003-08-15,34300000,,,,,,,,,,,,,/lbjFWKfe8WdS8Pj6WVPlyEKeVEo.jpg,,,
12253,Biker Boyz,24000000,tt0326769,2003-01-31,23510601,,,,,,,,,,,,,/frb2Tk7DTBshZ61Or0D3M1kslWL.jpg,,,
21542,Love Don't Co$t a Thing,0,tt0337592,2003-12-12,21964072,,,,,,,,,,,,,/88zspc72LIkfiuMnGpHnsWCuqEH.jpg,,,
12767,Cold Creek Manor,45000000,tt0331468,2003-09-19,29119434,,,,,,,,,,,,,/3FyQ5sCGpDS0H2s12CDK0mljIP9.jpg,,,
11547,Cabin Fever,1500000,tt0303816,2003-08-15,30600000,,,,,,,,,,,,,/vaUkSL7PbeeKfdFKOh9TYR9M1ds.jpg,,,
10715,Looney Tunes: Back in Action,80000000,tt0318155,2003-11-14,68500000,,,,,,,,,,,,,/q0kntpdsHA0QdYjpQdNBqrVTdQq.jpg,,,
1088,Whale Rider,8000000,tt0298228,2003-01-30,41400000,,,,,,,,,,,,,/1ZQSkyEDRJdk6TCAThBojB5hJcK.jpg,,,
5146,The In-Laws,40000000,tt0314786,2003-05-23,26800000,,,,,,,,,,,,,/uziAQLzimrP8eW3w37F8lo8CnD3.jpg,,,
10720,Down with Love,35000000,tt0309530,2003-05-08,20298207,,,,,,,,,,,,,/8hpGe0U8oK05dEjVjACjw6TgbWm.jpg,,,
11615,The Life of David Gale,50000000,tt0289992,2003-02-21,38955598,,,,,,,,,,,,,/7tcAvE82JyxIi79cwQV5br90KVz.jpg,,,
9562,Timeline,80000000,tt0300556,2003-11-26,43935763,,,,,,,,,,,,,/oZsH2aKqNonBSEGpOTHO2GksSjs.jpg,,,
15755,Bugs!,0,tt0337587,2003-07-24,13630720,,,,,,,,,,,,,/sSyXcr4OFrA8ny9ZOYJqpjiRwPn.jpg,,,
13370,A Mighty Wind,6000000,tt0310281,2003-04-16,18750246,,,,,,,,,,,,,/5wUYwAD75BxtJ0Mp4da6XzHIFex.jpg,,,
26454,Deliver Us from Eva,0,tt0301181,2003-02-07,0,,,,,,,,,,,,,/mkCC7wOJ0C1gfEt44ca25x8xTdL.jpg,,,
24982,Ghosts of the Abyss,13000000,tt0297144,2003-04-10,17040871,,,,,,,,,,,,,/aSht7L9Mnr1zc4hDJTOwPuTfnV8.jpg,,,
470,21 Grams,20000000,tt0315733,2003-09-06,60427839,,,,,,,,,,,,,/hdS0to9nUpgK0Zm1bZAF6BWRae7.jpg,,,
11523,View from the Top,30000000,tt0264150,2003-03-21,19526014,,,,,,,,,,,,,/mjKloEexvZcJBbkoX9XKx83B40z.jpg,,,
2830,My Boss's Daughter,14000000,tt0270980,2003-08-21,0,,,,,,,,,,,,,/eZsFXr3m0shC5HH7SRlZouiuQVH.jpg,,,
9582,A Guy Thing,20000000,tt0295289,2003-01-17,17400000,,,,,,,,,,,,,/lpv86hQftikE2ecb1OPYFFMr98r.jpg,,,
10511,In America,0,tt0298845,2003-10-31,0,,,,,,,,,,,,,/cUhMjWQyyApA0pFinogCsE2wy8g.jpg,,,
9902,Wrong Turn,12600000,tt0295700,2003-05-30,28650575,,,,,,,,,,,,,/12G5V0dTmljnv7RFMT144dJ2chh.jpg,,,
17813,Alex & Emma,30000000,tt0318283,2003-06-20,15368897,,,,,,,,,,,,,/AaDCSJipXeswMpM0TfOAbbYaBPb.jpg,,,
17403,How to Deal,0,tt0319524,2003-07-18,0,,,,,,,,,,,,,/pD87iTm4MP7JNcxIUssAbpri8nF.jpg,,,
11093,House of Sand and Fog,16500000,tt0315983,2003-12-19,16942795,,,,,,,,,,,,,/ol3qMk1NYw1pma49FXSz9SUja4d.jpg,,,
16072,Gods and Generals,56000000,tt0279111,2003-02-21,12900000,,,,,,,,,,,,,/tvRgz24ZuekCjeOROuN9MgVZLa5.jpg,,,
2662,House of 1000 Corpses,7000000,tt0251736,2003-04-11,17949758,,,,,,,,,,,,,/29c2qgXmSREosLBevOILEuMWzQC.jpg,,,
10743,Confidence,15000000,tt0310910,2003-04-25,23014206,,,,,,,,,,,,,/yJzmAtY9DmhhjJwFnW0Zjlvz6yg.jpg,,,
3635,Girl with a Pearl Earring,10500000,tt0335119,2003-12-12,31500000,,,,,,,,,,,,,/nOZyq3GLpjsWWaB0PD3wjpzNNZq.jpg,,,
11516,Winged Migration,35866397,tt0301727,2001-12-12,20217080,,,,,,,,,,,,,/qjv7cYLSufwf03So0SuRFU7sRxB.jpg,,,
11059,House of the Dead,12000000,tt0317676,2003-04-11,13818181,,,,,,,,,,,,,/z2mDGbV4pLtsvSMNnmnSgoVZSWK.jpg,,,
302,Swimming Pool,7800000,tt0324133,2003-05-21,22441323,,,,,,,,,,,,,/bwBAUlEXhUKmegdguoFj9grF9t3.jpg,,,
7288,Duplex,40000000,tt0266489,2003-09-26,19322135,,,,,,,,,,,,,/qM4pY3ODOgV0HygDkYh6Y9oyxhZ.jpg,,,
41277,Seducing Doctor Lewis,0,tt0366532,2003-05-20,0,,,,,,,,,,,,,/yMWOzmJ8WYoFe78h6Zg3Ui4qVFM.jpg,,,
4911,Dark Blue,15000000,tt0279331,2002-12-14,12150301,,,,,,,,,,,,,/9RTiJx3oD1s3RAMtjSo7ThZmcxw.jpg,,,
9499,Le Divorce,0,tt0306734,2003-08-08,12991996,,,,,,,,,,,,,/ucBJrWKCJ1naTylSFN8jpaEqwwe.jpg,,,
9557,Boat Trip,20000000,tt0285462,2002-10-01,8586376,,,,,,,,,,,,,/xHFJt9nEfVIUItBfKZr7qhbgveL.jpg,,,
10744,The Cooler,4000000,tt0318374,2003-11-26,10400000,,,,,,,,,,,,,/gq3cZxo7SS6HAXdaxObLIyw9N1r.jpg,,,
3472,Dirty Pretty Things,0,tt0301199,2002-09-05,0,,,,,,,,,,,,,/nWpXOqB1STDq8ji3rQawcg1fGS9.jpg,,,
21525,Tupac: Resurrection,300000,tt0343121,2003-11-14,7808524,,,,,,,,,,,,,/dGJxjq8npqFZtuAtGsyjntip7uh.jpg,,,
9616,The Order,35000000,tt0304711,2003-09-05,11600000,,,,,,,,,,,,,/7kj4TffoKCt4gIrNupr2oqmir69.jpg,,,
598,City of God,3300000,tt0317248,2002-08-30,30641770,,,,,,,,,,,,,/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg,,,
31459,It Runs in the Family,0,tt0311110,2003-04-25,0,,,,,,,,,,,,,/2CQG3q7IhiaJyC4YIQZE8P0DWWB.jpg,,,
9662,The Triplets of Belleville,9500000,tt0286244,2003-06-11,14776760,,,,,,,,,,,,,/flHYQswYEIvBL2QsQLEJJzTJDyS.jpg,,,
10929,Willard,22000000,tt0310357,2003-03-14,8564586,,,,,,,,,,,,,/hRVP8Ud9ehv7tp5WWQ4CHk2XNus.jpg,,,
42418,Young Black Stallion,0,tt0318850,2003-12-25,0,,,,,,,,,,,,,/b09tLSrvcShh8AQeKfnoIMJW8Cg.jpg,,,
1591,Nowhere in Africa,0,tt0161860,2001-12-11,0,,,,,,,,,,,,,/2ED1GaTKhHielGYa1giBsxfoacp.jpg,,,
24621,Chasing Papi,0,tt0323572,2003-04-16,6126237,,,,,,,,,,,,,/mdn6NwGZChgaSuWHQzYKYO1KBL6.jpg,,,
8046,Gigli,75600000,tt0299930,2003-08-01,7266209,,,,,,,,,,,,,/7bdljyrk22rhGeHb1g2UJejPgCp.jpg,,,
2771,American Splendor,2000000,tt0305206,2003-08-15,6003587,,,,,,,,,,,,,/3Cuher0ibSga1as9OtZe50UcXxj.jpg,,,
5653,Luther,30000000,tt0309820,2003-10-29,29400000,,,,,,,,,,,,,/5Z3wlA8sKdd3tPTZW8N1q3YEd5f.jpg,,,
2056,The Station Agent,500000,tt0340377,2003-12-05,8679814,,,,,,,,,,,,,/kjJg6eJa9I9flfHaJG67ecEv8YX.jpg,,,
16636,Spellbound,0,tt0334405,2002-03-14,0,,,,,,,,,,,,,/whPFGfqZayYOU5f5mx0GdXZOgpi.jpg,,,
10922,The Human Stain,30000000,tt0308383,2003-10-29,24900000,,,,,,,,,,,,,/peS0GGnbBR7vXDaDGPxHNit4q0T.jpg,,,
20210,Grind,6000000,tt0338077,2003-08-15,5141166,,,,,,,,,,,,,/3ijvfbWQYLaFQ2PaX6hywnMW3Hv.jpg,,,
11042,The Barbarian Invasions,8000000,tt0338135,2003-09-24,3432342,,,,,,,,,,,,,/ekmFbyMgm3SPklSlDUW1wZ33yMP.jpg,,,
31246,From Justin to Kelly,12000000,tt0339034,2003-06-20,4922166,,,,,,,,,,,,,/bLLlgQ6nZPGxvAjp0qjTX1wD2hl.jpg,,,
10944,In the Cut,12000000,tt0199626,2003-10-22,23726793,,,,,,,,,,,,,/c8Xg0yc8UQwDXooffBNLLs2BvQH.jpg,,,
11023,Thirteen,2000000,tt0328538,2003-08-20,10128960,,,,,,,,,,,,,/uzTLlZrNF6rMPBh5mUQu6vLnTtX.jpg,,,
8094,The Magdalene Sisters,5000000,tt0318411,2002-08-30,21107578,,,,,,,,,,,,,/akOnyPsfzcDvCwP3lzY35i2NIha.jpg,,,
9839,Beyond Borders,35000000,tt0294357,2003-10-23,0,,,,,,,,,,,,,/j7Upm2AtGuTzCs2Asq0GyBIMAxX.jpg,,,
12698,The Fog of War,0,tt0317910,2003-10-26,0,,,,,,,,,,,,,/m1dEnkrdJGBSLeAyJepuGrU9sNI.jpg,,,
30973,The Gospel of John,10000000,tt0377992,2003-09-11,4100000,,,,,,,,,,,,,/rKbmbnYfFhgTjGoDU9F4pIhVvKh.jpg,,,
19153,The Real Cancun,7500000,tt0360916,2003-04-23,5345083,,,,,,,,,,,,,/wyLs32hfhfShhHPJ8h8VzAash55.jpg,,,
14290,Better Luck Tomorrow,250000,tt0280477,2002-01-12,3800000,,,,,,,,,,,,,/alJULQQnuiYXjgVmj2EYgwXOcIn.jpg,,,
26195,The Secret Lives of Dentists,0,tt0314630,2002-09-09,0,,,,,,,,,,,,,/aIUL0GeTgKdOnAq1hly19vjjRQt.jpg,,,
15292,Step Into Liquid,0,tt0308508,2003-08-05,0,,,,,,,,,,,,,/gF352z3G8wnk5GDKzn7RcIDstwh.jpg,,,
13819,Laurel Canyon,0,tt0298408,2003-03-07,4600000,,,,,,,,,,,,,/z7knajZv3nxqN0o2Jq8kIOkpgu6.jpg,,,
6016,The Good Thief,0,tt0281820,2003-04-02,0,,,,,,,,,,,,,/TMlSiPuj9LymfwPiKFiRRnhkRq.jpg,,,
10739,Anything Else,18000000,tt0313792,2003-08-27,13600000,,,,,,,,,,,,,/bvyoWDh60R31ZE5L8TjZ8Qpv5xM.jpg,,,
321,Mambo Italiano,4361898,tt0330602,2003-06-06,3031801,,,,,,,,,,,,,/wWQ0FHyWwqVcjuI6yvrM41H8ylk.jpg,,,
2260,Capturing the Friedmans,0,tt0342172,2003-05-30,4076990,,,,,,,,,,,,,/qWdMQj0HN7QxKxEkm0tk04nuAQ2.jpg,,,
9027,The Guru,0,tt0280720,2002-08-21,24128678,,,,,,,,,,,,,/1GQ4nYfRU4rANvCFq4y2o1GExgQ.jpg,,,
,,,tt0337714,,,,,,,,,,,,,,,,,,
1555,The Spanish Apartment,5300000,tt0283900,2002-06-19,3897799,,,,,,,,,,,,,/qNz8a2YzRM8Iveh5WuDKn9NPjt6.jpg,,,
337,Monsieur Ibrahim,0,tt0329388,2003-09-17,11576431,,,,,,,,,,,,,/lS4hx9X5v6cpoCzzQohZs7zD881.jpg,,,
50314,My Architect: A Son's Journey,0,tt0373175,2003-11-12,0,,,,,,,,,,,,,/flpuP2Y2qUkVGghsOYkxj0HkgB9.jpg,,,
22016,Man on the Train,0,tt0301414,2002-10-02,7727906,,,,,,,,,,,,,/nwbqSIbN4nwBHX7ozQplQFaENpj.jpg,,,
1550,Pieces of April,300000,tt0311648,2003-10-17,0,,,,,,,,,,,,,/qEbo0OwAaWgLSxp4lXyoCbnmrxh.jpg,,,
20631,Journey,0,tt0374790,2003-01-01,0,,,,,,,,,,,,,/rCNisFDfN3phxb9B88hYzwfjmf5.jpg,,,
20689,The Dancer Upstairs,0,tt0118926,2002-09-20,5227348,,,,,,,,,,,,,/jG662jKzEf63fhcbbN3WiLlz5MX.jpg,,,
52036,The Company,15000000,tt0335013,2003-12-25,2281585,,,,,,,,,,,,,/ivmlrYB3adlShuvwXhRETsVBB0z.jpg,,,
17995,Eddie Griffin: DysFunktional Family,0,tt0337996,2003-04-04,0,,,,,,,,,,,,,/jYfGKG94Mfs8HMjqXsn9aIVqGTK.jpg,,,
13537,Shattered Glass,6000000,tt0323944,2003-11-14,2944752,,,,,,,,,,,,,/1KHHNkrf8t15sXXF9d9TGq1T9jv.jpg,,,
25461,Raising Victor Vargas,800000,tt0316188,2002-05-16,2816116,,,,,,,,,,,,,/cMHMtMBca8VNxjYICc1WHK1Qqe5.jpg,,,
50538,Evil Words,3200000,tt0380732,2003-10-03,2014071,,,,,,,,,,,,,/cwH7X2Gaf07nNnTDfD2VvIMtN5D.jpg,,,
50041,Red Nose,0,tt0380585,2003-11-28,0,,,,,,,,,,,,,/A1GJiiYM1GUH37z4FKJwHqjz5vy.jpg,,,
4254,Kal Ho Naa Ho,0,tt0347304,2003-11-27,0,,,,,,,,,,,,,/dG7FVtjHMBg6g6RDE2JKDYxeDrJ.jpg,,,
348,Alien,11000000,tt0078748,1979-05-25,104931801,,,,,,,,,,,,,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,,,
50610,The Legend of Johnny Lingo,0,tt0367960,2003-08-29,0,,,,,,,,,,,,,/vIji70cOmSBAi7M9CeKPjnB8wB0.jpg,,,
48382,"The Book of Mormon Movie, Volume 1: The Journey",2000000,tt0349159,2003-09-12,1672730,,,,,,,,,,,,,/ov4rsTmjJ28jUnSRRYwhIGWUWUn.jpg,,,
32316,Marci X,20000000,tt0266747,2003-08-22,1675706,,,,,,,,,,,,,/8gDhnXFVARqa5F2sCZdelDhiVjc.jpg,,,
33339,Camp,0,tt0342167,2003-09-05,1628154,,,,,,,,,,,,,/7aOOZisCXvI26i7wgMqBaWQxTY3.jpg,,,
10629,Veronica Guerin,17000000,tt0312549,2003-07-11,9439660,,,,,,,,,,,,,/14RnhkH9ArHZ8viDAej4TnVl4Jg.jpg,,,
32235,Northfork,1900000,tt0322659,2003-07-11,1600000,,,,,,,,,,,,,/jb3qheP75UgVibpnfubotrBDY5v.jpg,,,
809,Shrek 2,150000000,tt0298148,2004-05-19,935454538,,,,,,,,,,,,,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,,,
558,Spider-Man 2,200000000,tt0316654,2004-06-25,788976453,,,,,,,,,,,,,/olxpyq9kJAZ2NU1siLshhhXEPR7.jpg,,,
615,The Passion of the Christ,30000000,tt0335345,2004-02-25,612060372,,,,,,,,,,,,,/v9f9MMrq2nGQrN7cHnQRmEq9lSE.jpg,,,
693,Meet the Fockers,80000000,tt0290002,2004-12-22,516642939,,,,,,,,,,,,,/59fXm6N2x7QSbvt6BaBxTNBXGL8.jpg,,,
9806,The Incredibles,92000000,tt0317705,2004-10-27,631442092,,,,,,,,,,,,,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,,,
673,Harry Potter and the Prisoner of Azkaban,130000000,tt0304141,2004-05-31,789804554,,,,,,,,,,,,,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,,,
435,The Day After Tomorrow,125000000,tt0319262,2004-05-26,552639571,,,,,,,,,,,,,/Wr4HeYQRvwVCxzOV5TmGE7UkXq.jpg,,,
2502,The Bourne Supremacy,75000000,tt0372183,2004-07-23,288500217,,,,,,,,,,,,,/7IYGiDrquvX3q7e9PV6Pejs6b2g.jpg,,,
2059,National Treasure,100000000,tt0368891,2004-11-19,347500000,,,,,,,,,,,,,/pxL6E4GBOPUG6CdkO9cUQN5VMwI.jpg,,,
5255,The Polar Express,165000000,tt0338348,2004-11-10,310634054,,,,,,,,,,,,,/eOoCzH0MqeGr2taUZO4SwG416PF.jpg,,,
10555,Shark Tale,75000000,tt0307453,2004-09-20,367300000,,,,,,,,,,,,,/r08DpyPyhXcJTfNZAICNGMzcQ8l.jpg,,,
2048,"I, Robot",120000000,tt0343818,2004-07-15,347234916,,,,,,,,,,,,,/efwv6F2lGaghjPpBRSINHtoEiZB.jpg,,,
652,Troy,175000000,tt0332452,2004-05-13,497400000,,,,,,,,,,,,,/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,,,
163,Ocean's Twelve,110000000,tt0349903,2004-12-09,362744280,,,,,,,,,,,,,/Ad55M8newGWemFWCsMAkxO3fDwl.jpg,,,
