ID,TMDB ID,Wikidata ID,IMDB ID,Title,Budget,Release Date,Revenue,Primary Genre,Opening Weekend Theaters,Opening Weekend BO,Domestic BO,International BO,Total BO,RT Audience,RT Critic,Domestic Distributor,International Distributor,Director,Logged,Poster Path,Distributor,Widest Release Theaters
3207,181533,,tt2692250,Night at the Museum: Secret of the Tomb,127000000,2014-12-17,363204635,,,,,,,,,,,,,/xwgy305K6qDs3D20xUO4OZu1HPY.jpg,,
3208,82703,,tt0864835,Mr. Peabody & Sherman,145000000,2014-02-07,272912430,,,,,,,,,,,,,/hPcImYndWESKHzT2GHVCDsUxzYg.jpg,,
3209,53182,,tt1253863,300: Rise of an Empire,110000000,2014-03-05,337580051,,,,,,,,,,,,,/wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,,
3210,198663,,tt1790864,The Maze Runner,34000000,2014-09-10,348319861,,,,,,,,,,,,,/ode14q7WtDugFDp78fo9lCsmay9.jpg,,
3211,156022,,tt0455944,The Equalizer,55000000,2014-09-24,192330738,,,,,,,,,,,,,/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,,
3212,86834,,tt1959490,Noah,125000000,2014-03-07,362600000,,,,,,,,,,,,,/trtD17IqSWV9Nbn4OILztc9GuCX.jpg,,
3213,137113,,tt1631867,Edge of Tomorrow,178000000,2014-05-27,370541256,,,,,,,,,,,,,/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg,,
3214,225574,,tt2024469,Non-Stop,50000000,2014-02-26,222800000,,,,,,,,,,,,,/Nkgaj3X0W2jHQ1TzHEgWFpN3kJ.jpg,,
3215,236751,,tt1929263,Heaven Is for Real,12000000,2014-04-16,101300000,,,,,,,,,,,,,/bYJhBhe6CPIHTl62kPfKfqicTaX.jpg,,
3216,205596,,tt2084970,The Imitation Game,14000000,2014-11-14,233600000,,,,,,,,,,,,,/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,,
3217,100042,,tt2096672,Dumb and Dumber To,40000000,2014-11-12,169837010,,,,,,,,,,,,,/b5sOa42AN7sTU9PCf7S8wI7jchB.jpg,,
3218,196867,,tt1823664,Annie,65000000,2014-12-18,136853506,,,,,,,,,,,,,/aKAM9V0izx4VhsdyAdBvAB26UCZ.jpg,,
3219,228150,,tt2713180,Fury,68000000,2014-10-15,211817906,,,,,,,,,,,,,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg,,
3220,226486,,tt2103254,Tammy,20000000,2014-07-02,100500000,,,,,,,,,,,,,/efsVMziwE9BNTDX5fNmYVA5oAzJ.jpg,,
3221,250546,,tt3322940,Annabelle,6500000,2014-10-02,257589952,,,,,,,,,,,,,/yLsuU2P2SpDYFwtZQ7dtfVAf6TE.jpg,,
3222,193610,,tt2203939,The Other Woman,40000000,2014-04-16,196800000,,,,,,,,,,,,,/yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,,
3223,270946,,tt1911658,Penguins of Madagascar,132000000,2014-11-22,373552094,,,,,,,,,,,,,/dXbpNrPDZDMEbujFoOxmMNQVMHa.jpg,,
3224,193893,,tt1924435,Let's Be Cops,17000000,2014-08-13,136600000,,,,,,,,,,,,,/pf4FoUr2phn5WyZjU7rLXSiW1Ve.jpg,,
3225,152760,,tt2177771,The Monuments Men,70000000,2014-01-24,154984035,,,,,,,,,,,,,/wiWAg4mKV2S4vImPxsPRIdj2R2B.jpg,,
3226,184315,,tt1267297,Hercules,100000000,2014-07-23,244819862,,,,,,,,,,,,,/5X3VOy9lD44VclKsWTi8gHZGjhL.jpg,,
3227,238636,,tt2975578,The Purge: Anarchy,9000000,2014-07-17,111928365,,,,,,,,,,,,,/qwqHHZLZSUvMkAMQ47ymtfjEifY.jpg,,
3228,218778,,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,2014-10-08,100654149,,,,,,,,,,,,,/pxbAepXQjsGFDHaR3dPndFSxDU0.jpg,,
3229,184098,,tt2239832,Think Like a Man Too,24000000,2014-06-20,70181428,,,,,,,,,,,,,/bsKfhf0y9Zx7h4j5GHu1JANpKwl.jpg,,
3230,147441,,tt1528100,Exodus: Gods and Kings,140000000,2014-12-03,268031828,,,,,,,,,,,,,/uaDj37JtvLan9tihxZ18e6qL33b.jpg,,
3231,227783,,tt1821658,The Nut Job,42000000,2014-01-17,122500000,,,,,,,,,,,,,/4iHnGlmOjAj2k5zUftYDIzSITCf.jpg,,
3232,249660,,tt2528814,God's Not Dead,17000000,2014-03-21,29789000,,,,,,,,,,,,,/yKUzBolWrwyByevBtDPfy3kIumv.jpg,,
3233,235260,,tt3210686,Son of God,22000000,2014-02-28,67800064,,,,,,,,,,,,,/7xWa1p2qMn4rxGIvRDDebJrXMiI.jpg,,
3234,120467,,tt2278388,The Grand Budapest Hotel,30000000,2014-02-26,174600318,,,,,,,,,,,,,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,,
3235,218836,,tt2980706,Planes: Fire & Rescue,50000000,2014-07-17,151165787,,,,,,,,,,,,,/pOmteFeBDI9FJOPTDvYJYFeAtdp.jpg,,
3236,97020,,tt1234721,RoboCop,120000000,2014-01-30,242688965,,,,,,,,,,,,,/gM5ql3BKYmHG3WtZ0buKXN7xY8O.jpg,,
3237,49017,,tt0829150,Dracula Untold,70000000,2014-10-01,217124280,,,,,,,,,,,,,/xJJFZ7tYASyQ7rNOLTrb2JpDc7A.jpg,,
3238,227159,,tt2170439,Horrible Bosses 2,42000000,2014-11-12,107645357,,,,,,,,,,,,,/boBOkwIqgrs8noxBUSDkkicKa4K.jpg,,
3239,228194,,tt2980648,The Hundred-Foot Journey,22000000,2014-08-06,89500000,,,,,,,,,,,,,/1vFhSr7INoulu18smHqicft05i8.jpg,,
3240,136835,,tt2011159,No Good Deed,13200000,2014-09-10,53830415,,,,,,,,,,,,,/wcDLqCS70LsPcovieuQrb311Qr1.jpg,,
3241,273895,,tt1020072,Selma,20000000,2014-12-25,66787908,,,,,,,,,,,,,/wq4lhMc4BuOyQqe1ZGzhxLyy3Uk.jpg,,
3242,145220,,tt2281587,Muppets Most Wanted,50000000,2014-03-20,80400000,,,,,,,,,,,,,/o9mGTVnnsqMS3Oh2IloPKPpLiL3.jpg,,
3243,242512,,tt1204977,Ouija,5000000,2014-10-24,103600000,,,,,,,,,,,,,/gwjHlGjK2xXKpjd65BWyAMwzTWC.jpg,,
3244,170687,,tt0787474,The Boxtrolls,60000000,2014-09-10,108255770,,,,,,,,,,,,,/npBf0yc5Gt7aAyyVOcYtFyT2IPa.jpg,,
3245,137094,,tt1205537,Jack Ryan: Shadow Recruit,60000000,2014-01-15,135500000,,,,,,,,,,,,,/m7HcLUodrD4lM4s0Hui1tzO2pjO.jpg,,
3246,249164,,tt1355630,If I Stay,11000000,2014-08-21,78300000,,,,,,,,,,,,,/7Twh8h3Wh7GC9npTAEUThgkxkWL.jpg,,
3247,228326,,tt2262227,The Book of Life,50000000,2014-10-01,97437106,,,,,,,,,,,,,/aotTZos5KswgCryEzx2rlOjFsm1.jpg,,
3248,222899,,tt1826590,About Last Night,12500000,2014-02-14,49002684,,,,,,,,,,,,,/z3dVYQtxXldDawz7d15wqt2PQLe.jpg,,
3249,216282,,tt2106361,Into the Storm,50000000,2014-08-06,160600000,,,,,,,,,,,,,/wZcIj3Ygtla24SZ6ftZEL7TfWQx.jpg,,
3250,205587,,tt1872194,The Judge,40000000,2014-10-08,84419388,,,,,,,,,,,,,/tefUxj4Gg9hgQNgfEYd7kJQrIlD.jpg,,
3251,209451,,tt1742044,Jersey Boys,40000000,2014-06-18,67347013,,,,,,,,,,,,,/kz956Y83YtT6vTyg0Q40mzRe2UM.jpg,,
3252,232672,,tt1086772,Blended,40000000,2014-05-21,128000000,,,,,,,,,,,,,/o2YrH9jS7CAfWjETHFeL0tth79E.jpg,,
3253,227156,,tt0435651,The Giver,25000000,2014-08-13,66980456,,,,,,,,,,,,,/dul62Av4pgi5x8LP7ELHzNyka9Z.jpg,,
3254,239563,,tt2170593,St. Vincent,13000000,2014-10-09,54837234,,,,,,,,,,,,,/1bb7MTHCIPhpKZFysDpxNaNrdMk.jpg,,
3255,136797,,tt2369135,Need for Speed,66000000,2014-03-12,203277636,,,,,,,,,,,,,/z42kyMizgDKetejusZgucSQsQ4l.jpg,,
3256,188161,,tt2557490,A Million Ways to Die in the West,40000000,2014-05-22,86400000,,,,,,,,,,,,,/n9SicwnoNGWBwE75le27sUhCLMm.jpg,,
3257,245891,,tt2911666,John Wick,20000000,2014-10-22,88761661,,,,,,,,,,,,,/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg,,
3258,194662,,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),18000000,2014-10-17,103215094,,,,,,,,,,,,,/rHUg2AuIuLSIYMYFgavVwqt1jtc.jpg,,
3259,227735,,tt2978462,Dolphin Tale 2,36000000,2014-09-11,52424533,,,,,,,,,,,,,/uBCyWQzqq6I60owpC9qCE5XAO1N.jpg,,
3260,138103,,tt2333784,The Expendables 3,95000000,2014-08-07,214657577,,,,,,,,,,,,,/ruW3malZtlg66ODfg614dFbXO68.jpg,,
3261,238603,,tt2183034,Earth to Echo,13000000,2014-06-14,45300000,,,,,,,,,,,,,/yiNPza51nLvVTWTB9q4ifzfUlml.jpg,,
3262,225886,,tt1956620,Sex Tape,40000000,2014-07-17,126069509,,,,,,,,,,,,,/pFdS7SIdjcrYXtf141dabWVly9B.jpg,,
3263,228970,,tt2305051,Wild,15000000,2014-12-05,52501541,,,,,,,,,,,,,/wdqFCEAwQNi2Ze5pIBGVsgKLLmy.jpg,,
3264,198185,,tt1647668,Million Dollar Arm,25000000,2014-05-09,38307627,,,,,,,,,,,,,/nO5Hq7fJhxmhuycELyVX6FamOjl.jpg,,
3265,266856,,tt2980516,The Theory of Everything,15000000,2014-11-26,123726688,,,,,,,,,,,,,/wucOQrqihOtHToP7UAPKMFRJ9LL.jpg,,
3266,239678,,tt1371150,This Is Where I Leave You,19800000,2014-09-10,41300000,,,,,,,,,,,,,/rVUI2267FdetVWz9UBQbqTmRVhQ.jpg,,
3267,284536,,tt2039393,The Gambler,25000000,2014-12-25,39171130,,,,,,,,,,,,,/hIgU3cxn7Y87joQGM3srofnXOm5.jpg,,
3268,227348,,tt2473682,Paranormal Activity: The Marked Ones,5000000,2014-01-01,90894962,,,,,,,,,,,,,/2o4vBAnORr9UnLMvWHhULGDHfzH.jpg,,
3269,242582,,tt2872718,Nightcrawler,8500000,2014-10-23,50300000,,,,,,,,,,,,,/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg,,
3270,212778,,tt2883512,Chef,11000000,2014-05-08,45967935,,,,,,,,,,,,,/yMtKHR6VG1Yagvv5F7IFpsGBm66.jpg,,
3271,239566,,tt2473602,Get on Up,30000000,2014-08-01,33448971,,,,,,,,,,,,,/dVbGeU5agxFGcJnL5hk4uO8W7i2.jpg,,
3272,192102,,tt2172934,3 Days to Kill,28000000,2014-02-14,53260230,,,,,,,,,,,,,/xhSoCoiMAXa4rOM7KhFSOs3gbh7.jpg,,
3273,184346,,tt2377322,Deliver Us from Evil,30000000,2014-07-01,87937815,,,,,,,,,,,,,/Uz32ERsyCmGwV8Eg2wmT2ooWpo.jpg,,
3274,232679,,tt2247476,When the Game Stands Tall,15000000,2014-08-22,30127963,,,,,,,,,,,,,/ffVhh4sBLpJCu875v6hwLJN5VNR.jpg,,
3275,200505,,tt2223990,Draft Day,25000000,2014-04-11,28831145,,,,,,,,,,,,,/xBmz9TGjPpeErYdOHkAkr8folEM.jpg,,
3276,157547,,tt2388715,Oculus,5000000,2013-09-08,44459951,,,,,,,,,,,,,/yCzR1yKRLiJyTDLgY1ppazXEmdE.jpg,,
3277,239571,,tt1972779,The Best of Me,26000000,2014-10-15,35926213,,,,,,,,,,,,,/8QBWh2Iwf1iUfsu2NfCue2V1hpV.jpg,,
3278,169917,,tt0365907,A Walk Among the Tombstones,28000000,2014-09-18,58834384,,,,,,,,,,,,,/bQTHTZezSudf27mMQtedHf1XpgO.jpg,,
3279,225565,,tt1800246,That Awkward Moment,8000000,2014-01-29,45600000,,,,,,,,,,,,,/6uOm6ryZg4GhYRPQZ2ID2TkTdpY.jpg,,
3280,85350,,tt1065073,Boyhood,4000000,2014-06-05,48137666,,,,,,,,,,,,,/2BvtvDUyxiMJ4dmKfiQf4qdOHQN.jpg,,
3281,284296,,tt2784678,Top Five,12000000,2014-12-12,26117471,,,,,,,,,,,,,/nM5zWv6zpWHsrKNMrPKg23UHZCA.jpg,,
3282,254904,,tt2402157,The November Man,15000000,2014-08-27,32600000,,,,,,,,,,,,,/4ejNFbCgLMDAuy7jFQmc7cr6UAW.jpg,,
3283,226857,,tt2318092,Endless Love,20000000,2014-02-12,34100000,,,,,,,,,,,,,/z7FZP6uivgVc4t0mnmia0B8YygW.jpg,,
3284,76649,,tt1921064,Pompeii,100000000,2014-02-18,117831631,,,,,,,,,,,,,/dxxM3lLDjGRC50i5rhvfQziskAN.jpg,,
3285,157353,,tt2209764,Transcendence,100000000,2014-04-16,103039258,,,,,,,,,,,,,/qmOKJWl3wnXDcLhjtJHnCCCvAiO.jpg,,
3286,256274,,tt2870612,"As Above, So Below",5000000,2014-08-14,41900000,,,,,,,,,,,,,/oJZSajKLJkoTOzSZQN2ZwRnPwHZ.jpg,,
3287,254473,,tt1430612,Brick Mansions,28000000,2014-04-22,71416730,,,,,,,,,,,,,/6OopiNRk7lWP0hPsY0eYqq2kQTi.jpg,,
3288,100241,,tt1418377,"I, Frankenstein",65000000,2014-01-22,76801179,,,,,,,,,,,,,/pQkJ1tNsKRvYhwbC8eztLElKrmS.jpg,,
3289,188207,,tt1043726,The Legend of Hercules,70000000,2014-01-10,61279452,,,,,,,,,,,,,/aAnRHLq50AbGWEibXHjmLbp2Tze.jpg,,
3290,214314,,tt2458776,Bears,0,2014-04-17,0,,,,,,,,,,,,,/dO2JdK7MonWis9Jg2im9IcVq7eJ.jpg,,
3291,235271,,tt2205401,Addicted,0,2014-10-10,17534314,,,,,,,,,,,,,/fAERrD6vvmznDoL99wlgjhSfPcH.jpg,,
3292,184345,,tt2828996,A Haunted House 2,4000000,2014-04-17,25343661,,,,,,,,,,,,,/oV7M00fPXy5P0nbdeMbSUjYv0vx.jpg,,
3293,157849,,tt1972571,A Most Wanted Man,15000000,2014-07-25,31554855,,,,,,,,,,,,,/6B76Z5Ct758RfKFoFg37skVRiMp.jpg,,
3294,198277,,tt1980929,Begin Again,8000000,2013-09-07,63500000,,,,,,,,,,,,,/qx4HXHXt528hS4rwePZbZo20xqZ.jpg,,
3295,239562,,tt2465140,The Single Moms Club,8000000,2014-03-14,16365451,,,,,,,,,,,,,/cKVwaF5RzibSYbKu4cXh3HAZxDx.jpg,,
3296,79316,,tt2752758,Devil's Due,7000000,2014-01-08,36433975,,,,,,,,,,,,,/4Urk8rbiIif4gXt6MVC9r173Zrb.jpg,,
3297,253235,,tt2465146,And So It Goes,18000000,2014-07-17,25312387,,,,,,,,,,,,,/mp6aEHJa1SUQD0BvmbytvVjHk8.jpg,,
3298,243683,,tt2626350,Step Up All In,45000000,2014-07-16,86165646,,,,,,,,,,,,,/hgAjyJyEvj5S9CeztXs39iEUJKS.jpg,,
3299,241771,,tt3125324,Beyond the Lights,7000000,2014-11-14,14600000,,,,,,,,,,,,,/5Di9UXTa2bDec68WOFcZzgB1ot3.jpg,,
3300,87093,,tt1126590,Big Eyes,10000000,2014-12-24,28900000,,,,,,,,,,,,,/203HAjJcLMl7xThcTqZx4zmEGcV.jpg,,
3301,276918,,tt2785390,America: Imagine the World Without Her,5000000,2014-07-02,14444502,,,,,,,,,,,,,/97lCL6dPhrNS9AyLid5pEIJRegZ.jpg,,
3302,218043,,tt2467046,Left Behind,16000000,2014-10-03,19682924,,,,,,,,,,,,,/b9Q2WR62yB5Aq0hd6kyRFS9cc3Y.jpg,,
3303,189,,tt0458481,Sin City: A Dame to Kill For,65000000,2014-08-20,39400000,,,,,,,,,,,,,/90LRjhJ5N4zavCB81L5d4TYstRP.jpg,,
3304,130150,,tt1967545,Labor Day,18000000,2013-12-27,20275812,,,,,,,,,,,,,/iQdbCtk1Q3TdZRBKSLU1Vh870l7.jpg,,
3305,244786,,tt2582802,Whiplash,3300000,2014-10-10,50307484,,,,,,,,,,,,,/7fn624j5lj3xTme2SgiLCeuedmO.jpg,,
3306,137321,,tt1837709,Winter's Tale,60000000,2014-02-13,30800231,,,,,,,,,,,,,/dwDAUpidqVEql6w1o51VIPlMtbG.jpg,,
3307,87492,,tt1100089,Foxcatcher,24000000,2014-11-14,12096300,,,,,,,,,,,,,/w6Sl079QtUcQ9dVQ2RP6aN9NBXx.jpg,,
3308,240704,,tt3231010,Island of Lemurs: Madagascar,0,2014-04-03,13842409,,,,,,,,,,,,,/v07nONcdln6PCaDaIa6BW43uEtp.jpg,,
3309,205601,,tt2404181,Belle,10900000,2013-05-01,16500000,,,,,,,,,,,,,/qCK00C3L0bM5jphoYU0gFpG3Hly.jpg,,
3310,154400,,tt1600196,The Drop,12600000,2014-09-12,19054534,,,,,,,,,,,,,/pkOsCxsRmQZ0wWlYse5u6xDGfgW.jpg,,
3311,297222,,tt2338151,PK,13000000,2014-12-18,118920000,,,,,,,,,,,,,/z2x2Y4tncefsIU7h82gmUM5vnBJ.jpg,,
3312,229297,,tt2870756,Magic in the Moonlight,16800000,2014-07-25,51029361,,,,,,,,,,,,,/mNYZUVDj4ORSPHWinmqJbXyuG6W.jpg,,
3313,144336,,tt1742334,Sabotage,35000000,2014-03-28,22100000,,,,,,,,,,,,,/f5L0WlOAzFiKTOGNZTcKkEJ4iOT.jpg,,
3314,252680,,tt3014666,Moms' Night Out,5000000,2014-03-25,10429707,,,,,,,,,,,,,/gP97yU8YrVZY2yLxTwsicS8KuSe.jpg,,
3315,193612,,tt2235779,The Quiet Ones,200000,2014-04-01,17834867,,,,,,,,,,,,,/icMhj5NKKm5Uw0RcMzR9NYSROE.jpg,,
3316,59981,,tt0884726,Legends of Oz: Dorothy's Return,70000000,2014-05-08,18662027,,,,,,,,,,,,,/mpMX4avGjpQ0LSgDUTebxdTD81T.jpg,,
3317,171274,,tt1791528,Inherent Vice,20000000,2014-12-12,14710975,,,,,,,,,,,,,/hyan5Uc0lGpPuad94DM1pLxneiP.jpg,,
3318,203739,,tt1686821,Vampire Academy,30000000,2014-02-07,15391979,,,,,,,,,,,,,/cJZpKgiFfjDZ6L5aOJvbmDhsGqY.jpg,,
3319,209403,,tt2170299,Bad Words,9500000,2013-09-06,7800000,,,,,,,,,,,,,/qxEbOgb3gU1bukhVvDfUq5sG3hF.jpg,,
3320,261101,,tt3005242,Cantinflas,0,2014-08-29,0,,,,,,,,,,,,,/sdxCyUCRMiToNLjARPX5nYpBdSf.jpg,,
3321,228967,,tt2788710,The Interview,44000000,2014-12-25,12342632,,,,,,,,,,,,,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,,
3322,291854,,tt4003774,Meet the Mormons,0,2014-10-10,0,,,,,,,,,,,,,/ylSpCMd2qGrr3FXsdd1f0HNdPMd.jpg,,
3323,241239,,tt2937898,A Most Violent Year,20000000,2014-12-31,12007070,,,,,,,,,,,,,/j0fmC8xFw6cuiREcSajob0MTD6K.jpg,,
3324,230779,,tt1621046,Cesar Chavez,10000000,2014-03-28,0,,,,,,,,,,,,,/cyEpCV8nLfhloAkwNxel4OjIhAA.jpg,,
3325,244772,,tt1571249,The Skeleton Twins,1000000,2014-06-05,5300000,,,,,,,,,,,,,/lDygTdg1KlrVJVzqsFL515uGzSe.jpg,,
3326,149870,,tt2013293,The Wind Rises,30000000,2013-07-20,117932401,,,,,,,,,,,,,/jfwSexzlIzaOgxP9A8bTA6t8YYb.jpg,,
3327,110415,,tt1706620,Snowpiercer,39200000,2013-08-01,86758912,,,,,,,,,,,,,/nzccOvhrLGI0nvAknCEAk8bchD9.jpg,,
3328,127560,,tt2058107,The Railway Man,18000000,2013-12-02,24174885,,,,,,,,,,,,,/yuADLCxGCA5rFWk2QDXvX5plBrD.jpg,,
3329,114750,,tt2235108,Dear White People,1000000,2014-10-17,0,,,,,,,,,,,,,/jH3851P2DjjnBsrjphbR1CWRzm6.jpg,,
3330,191714,,tt2350496,The Lunchbox,3400000,2013-09-20,17240000,,,,,,,,,,,,,/jSOiz1h97i3qwjZJXY8SeLvjPsl.jpg,,
3331,282296,,tt2908856,My Old Lady,5000000,2014-09-09,7527232,,,,,,,,,,,,,/hPLAUrmJkXdv1sEtIqk9EwXvmbH.jpg,,
3332,245700,,tt2473794,Mr. Turner,0,2014-10-31,22179785,,,,,,,,,,,,,/rnVhl1PFSOoW5c6UhZJZt5TV98p.jpg,,
3333,209274,,tt2718492,Ida,2159280,2013-10-25,15298355,,,,,,,,,,,,,/rQnBiFyHeSDxSaIgZpDaK52lflZ.jpg,,
3334,214030,,tt2258345,Fading Gigolo,0,2013-09-07,2681345,,,,,,,,,,,,,/bThnmRhh0d3oKcmte2w0aArm8Lq.jpg,,
3335,157832,,tt2234003,Calvary,0,2014-04-11,3593460,,,,,,,,,,,,,/jzgiam18I0gR20LB8BAE5u4dIdm.jpg,,
3336,231576,,tt2870708,Wish I Was Here,5500000,2014-07-18,5483299,,,,,,,,,,,,,/hDDXIWLBS6rNPJS4tQvEXWxGXjK.jpg,,
3337,620,,tt0087332,Ghostbusters,30000000,1984-06-08,296578797,,,,,,,,,,,,,/7E8nLijS9AwwUEPu2oFYOVKhdFA.jpg,,
3338,265177,,tt3612616,Mommy,4900000,2014-09-19,3494070,,,,,,,,,,,,,/3zyQtPg3avKprmJP2gBiYgyWUQC.jpg,,
3339,212716,,tt1486834,What If,11000000,2013-09-07,8500000,,,,,,,,,,,,,/67x9NJyjK4u02NpISnChDMKzCUr.jpg,,
3340,209185,,tt2319580,The Grand Seduction,12700000,2014-05-30,3430018,,,,,,,,,,,,,/sVXFM0Lt4eVP6bX3UNCnF62WTK2.jpg,,
3341,177494,,tt2771372,Veronica Mars,6000000,2014-03-13,3500000,,,,,,,,,,,,,/1qUhPDaNalxl7CpVqcbjm09fZz0.jpg,,
3342,204922,,tt1726592,Before I Go to Sleep,22000000,2014-09-03,17669776,,,,,,,,,,,,,/1sSWpTupVixOanIpZdLGzsKvcZS.jpg,,
3343,222649,,tt2752688,Rosewater,0,2014-11-07,0,,,,,,,,,,,,,/iTzGgTjaB16vVDfBOp6jBvVbwzr.jpg,,
3344,248774,,tt2910274,Obvious Child,0,2014-06-06,3123963,,,,,,,,,,,,,/jo1nr5BkhBKaoeaKj1YRvtgDoPx.jpg,,
3345,242088,,tt2967006,The Trip to Italy,0,2014-04-24,0,,,,,,,,,,,,,/gbdN1MGJI2vIV9yKqDkAsazWQIT.jpg,,
3346,279914,,tt2326574,The Identical,12000000,2014-09-05,0,,,,,,,,,,,,,/nGLnfqQVr3tPXQtnXBiS3zIb2XE.jpg,,
3347,256273,,tt3532608,The Fluffy Movie,0,2014-07-25,0,,,,,,,,,,,,,/nD2B6gdFhmDdLeS2KjoM3vyJMBy.jpg,,
3348,293310,,tt4044364,Citizenfour,0,2014-10-10,3003169,,,,,,,,,,,,,/nOVhX69EAxtSKEEnr5UcSd5UVci.jpg,,
3349,295884,,tt4009460,Saving Christmas,500000,2014-11-14,2800000,,,,,,,,,,,,,/vezdMXYQJmA4OTczOCIagQUwsTP.jpg,,
3350,282813,,tt2799166,The Pyramid,6500000,2014-12-04,16861137,,,,,,,,,,,,,/joPb4PUPP7xClD6XPiQ7laBEtZf.jpg,,
3351,250538,,tt2652092,The Good Lie,20000000,2014-09-10,3396345,,,,,,,,,,,,,/yAhoeIwwtPxJ7uf9HLIMHIqWFnL.jpg,,
3352,180299,,tt2265171,The Raid 2,4500000,2014-03-27,6566916,,,,,,,,,,,,,/olA39iaXISiKEkACdELgr0ZRvIF.jpg,,
3353,97370,,tt1441395,Under the Skin,13300000,2014-03-14,5735963,,,,,,,,,,,,,/55wmcXJIDYITr7JDijJTdvwSaAv.jpg,,
3354,282631,,tt3541262,The Admiral: Roaring Currents,9500000,2014-07-30,112200000,,,,,,,,,,,,,/xx701fnV2e4BlQGwgISLYUG0DsG.jpg,,
3355,126963,,tt2263944,Dragon Ball Z: Battle of Gods,0,2013-03-30,50461371,,,,,,,,,,,,,/nxZEdYcHMuD8SSuwusDnK9CD2H1.jpg,,
3356,283589,,tt2905838,Bang Bang!,0,2014-10-02,0,,,,,,,,,,,,,/6ukTOJ3VNqrR0un8nolKoIlgn1V.jpg,,
3357,280690,,tt2372222,Kick,22000000,2014-07-25,55000000,,,,,,,,,,,,,/muRGQIGFcHTyHimE2ru6RSjD8D6.jpg,,
3358,245916,,tt1216491,Kill the Messenger,5000000,2014-10-09,5200000,,,,,,,,,,,,,/8gaNZiKZHvKCqMDByY00dUIV0YC.jpg,,
3359,264656,,tt2398231,The Homesman,16000000,2014-05-18,3442853,,,,,,,,,,,,,/eGpuOhkm1wG2AxEJShazH5NVGAO.jpg,,
3360,313108,,tt3812366,Ode to My Father,0,2014-12-17,105365782,,,,,,,,,,,,,/hF1aD28PA8pdqqgjj3UGM70Z37b.jpg,,
3361,244268,,tt2639344,Love Is Strange,0,2014-02-07,2262223,,,,,,,,,,,,,/snuFND1d6eB5iJtXHEdMxve5XTw.jpg,,
3362,259720,,tt2372678,2 States,4587786,2014-04-17,22414611,,,,,,,,,,,,,/lOQqeKxZg12ZSn0qfHAOXOtbVFR.jpg,,
3363,209350,,tt2392326,Le Week-End,0,2013-10-04,2225098,,,,,,,,,,,,,/2L6a7SlrNGo6qj4BCyDdyHzqDRN.jpg,,
3364,337795,,tt3517936,The Oscar Nominated Short Films 2014: Live Action,0,2014-01-31,0,,,,,,,,,,,,,/eZhiHAgVo0PksXhxcPlmpKdDH8D.jpg,,
3365,214075,,tt2380331,Words and Pictures,0,2014-05-22,3346257,,,,,,,,,,,,,/xQEVzE1CZ55BiOIetH1Vjm6AHNQ.jpg,,
3366,160068,,tt2425486,Gloria,0,2013-02-10,2107925,,,,,,,,,,,,,/t1copJu3ecVx7zVCBA1o6z02WcZ.jpg,,
3367,152599,,tt1951181,The Immigrant,16000000,2013-11-27,5867686,,,,,,,,,,,,,/dH9al9Xvsvtmq7LbpafFIY9ZcMZ.jpg,,
3368,152603,,tt1714915,Only Lovers Left Alive,7000000,2013-12-12,7600000,,,,,,,,,,,,,/6xY2MhYjFPb4xU3KlBJcFAJmMsF.jpg,,
3369,246403,,tt3099498,Tusk,3000000,2014-09-19,1882074,,,,,,,,,,,,,/pA2SgITmH0lzet9Nn5cxeinRKMv.jpg,,
3370,212063,,tt3089388,Tim's Vermeer,0,2013-12-06,0,,,,,,,,,,,,,/vEF0f8dktdp4NbUbpi0xSzwUAY8.jpg,,
3371,257521,,tt1761005,Persecuted,0,2014-05-09,1558836,,,,,,,,,,,,,/3FYYpV2quRTzKCOQhLEDjHhIVMC.jpg,,
3372,290504,,tt3741860,Awake: The Life of Yogananda,0,2014-10-10,0,,,,,,,,,,,,,/nPiUpBhb16F2bAw7EWg4Jo7hjyF.jpg,,
3373,250657,,tt2381335,Fed Up,0,2014-05-09,0,,,,,,,,,,,,,/tiS6NjxcMzui3AMgOanQFrQnYUA.jpg,,
3374,169607,,tt2714900,Finding Vivian Maier,0,2014-03-21,1503616,,,,,,,,,,,,,/yaj9mpHNpns5j4ODP4352PgDWJM.jpg,,
3375,234200,,tt3169706,Pride,0,2014-09-12,16700000,,,,,,,,,,,,,/mrITqHNw0XzT7egAPByDuiE3QZf.jpg,,
3376,221902,,tt2737050,"Two Days, One Night",7000000,2014-05-21,9016922,,,,,,,,,,,,,/rFHinTJJRypoi3BD35cZwZ5xoT4.jpg,,
